,省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均,开业时间2,签约时间2,存款数2
5545,河北省,石家庄市晋州市马于镇吕家营村,晋州市马于镇吕家营村,1301831050007,2016-05-12 00:00:00,,张家口银行,25,237500.0,9500,-9223372036854775808,96,23.75
5546,河北省,石家庄市晋州市营里镇小尚村,晋州市营里镇小尚村,1301831020015,2016-05-12 00:00:00,,张家口银行,21,223215.07,10629.28905,-9223372036854775808,96,22.321507
5547,山东省,临沂市沂南县大庄镇白石埠村,沂南县大庄镇白石埠村,3713211090001,2016-05-12 00:00:00,,中国银行,0,10000.0,\N,-9223372036854775808,96,1.0
5548,山东省,临沂市沂南县界湖镇白石官庄村,沂南县界湖镇白石官庄村,3713211000001,2016-05-12 00:00:00,,中国银行,0,1530000.0,\N,-9223372036854775808,96,153.0
5549,河北省,保定市定州市留早镇北穆庄村,定州市留早镇北穆庄村,1306821000001,2016-06-17 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,60,0.0
5550,山东省,临沂市平邑县平邑镇八埠庄村,平邑县平邑镇八埠庄村,3713261000002,2016-05-12 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,96,0.0
5551,江苏省,盐城市阜宁县沟墩镇雪泉村,阜宁县沟墩镇,3209231010001,2016-05-13 00:00:00,,建设银行,0,0.0,\N,-9223372036854775808,95,0.0
5552,湖南省,株洲市荷塘区金山街道太阳村,荷塘区金山街道太阳村,4302020050001,2016-05-13 00:00:00,2016-07-27 00:00:00,长沙银行,0,0.0,\N,20,95,0.0
5553,江苏省,盐城市阜宁县沟墩镇郑飞村,阜宁县沟墩镇郑飞村,3209231010002,2016-05-13 00:00:00,,建设银行,0,0.0,\N,-9223372036854775808,95,0.0
5554,湖南省,株洲市荷塘区仙庾镇金塘村,荷塘区仙庾镇金塘村,4302021000001,2016-05-13 00:00:00,2016-07-27 00:00:00,长沙银行,0,0.0,\N,20,95,0.0
5555,山东省,临沂市平邑县卞桥镇柳子沟村,平邑县卞桥镇柳子沟村,3713261050002,2016-05-13 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,95,0.0
5556,河北省,石家庄市新乐市承安镇西五楼村,新乐市承安镇西五楼村,1301841020001,2016-05-13 00:00:00,,张家口银行,52,795866.48,15305.12462,-9223372036854775808,95,79.586648
5557,河北省,衡水市武强县孙庄乡南新兴村,武强县孙庄乡南新兴村,1311232020013,2016-05-24 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,84,0.0
5558,四川省,资阳市安岳县岳阳镇水观村,安岳县岳阳镇水观村,5120211000001,2016-05-13 00:00:00,,中国银行,98,325207.93,3318.448265,-9223372036854775808,95,32.520793
5559,陕西省,宝鸡市凤翔县横水镇何家村,凤翔县横水镇何家村,6103221030004,2016-05-13 00:00:00,,长安银行,0,0.0,\N,-9223372036854775808,95,0.0
5560,河北省,沧州市青县曹寺乡酱庄村,青县曹寺乡酱庄二村,1309222010024,2016-05-18 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,90,0.0
5561,山东省,烟台市招远市阜山镇李家庄村,招远市阜山镇李家庄村,3706851090018,2016-05-13 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,95,0.0
5562,山东省,烟台市招远市张星镇丰家村,招远市张星镇丰家村,3706851060026,2016-05-13 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,95,0.0
5563,河北省,石家庄市无极县郭庄镇郭庄村,无极县郭庄镇郭庄村张行,1301301040007,2016-05-13 00:00:00,,张家口银行,0,0.0,\N,-9223372036854775808,95,0.0
5564,河北省,石家庄市无极县郭庄镇马村,无极县郭庄镇马村,1301301040008,2016-05-13 00:00:00,,张家口银行,0,0.0,\N,-9223372036854775808,95,0.0
5565,山东省,烟台市牟平区养马岛街道中原,牟平区养马岛街道中原,3706120030001,2016-05-13 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,95,0.0
5566,山东省,烟台市牟平区龙泉镇龙泉汤村,牟平区龙泉镇龙泉汤村,3706121050007,2016-05-13 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,95,0.0
5567,山东省,烟台市福山区张格庄镇台上村,福山区张格庄镇台上村二站,3706111030012,2016-05-13 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,95,0.0
5568,湖南省,长沙市浏阳市北盛镇环园村,浏阳市北盛镇环园村,4301811180001,2016-05-13 00:00:00,,长沙银行,0,0.0,\N,-9223372036854775808,95,0.0
5569,四川省,广元市剑阁县下寺镇雷鸣社区,剑阁县下寺镇雷鸣社区,5108231220003,2016-05-13 00:00:00,,中国银行,1,31567.23,31567.23,-9223372036854775808,95,3.156723
5570,四川省,广元市利州区盘龙镇新农村,利州区盘龙镇新龙村,5108021020001,2016-05-13 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,95,0.0
5571,山东省,威海市文登市侯家镇山前村,文登市侯家镇山前村,3710811050005,2016-05-14 00:00:00,,中国银行,0,600000.0,\N,-9223372036854775808,94,60.0
5572,河北省,保定市定州市东留春乡邵村,定州市东留春乡邵村,1306822030004,2016-05-18 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,90,0.0
5573,河北省,保定市定州市东留春乡马阜才村,定州市东留春乡马阜才村,1306822030001,2016-05-16 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,92,0.0
5574,河北省,保定市定州市留早镇大兴庄村,定州市留早镇大兴庄村,1306821000002,2016-05-11 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,97,0.0
5575,河北省,保定市定州市开元镇赵庄子村,定州市开元镇赵庄子村,1306821130004,2016-05-11 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,97,0.0
5576,河北省,石家庄市赞皇县张楞乡行乐村,赞皇县张楞乡行乐村,1301292080001,2016-05-15 00:00:00,,张家口银行,35,975000.0,27857.14286,-9223372036854775808,93,97.5
5577,河北省,石家庄市赞皇县西龙门乡白壁村,赞皇县西龙门乡白壁村,1301292000004,2016-05-15 00:00:00,,张家口银行,7,115400.0,16485.71429,-9223372036854775808,93,11.54
5578,河北省,衡水市饶阳县王同岳乡崔口村,饶阳县王同岳乡崔口村,1311242000010,2016-06-02 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,75,0.0
5579,湖南省,常德市安乡县安康乡杜家铺村,安乡县安康乡杜家铺村,4307212100001,2016-05-27 00:00:00,,长沙银行,0,0.0,\N,-9223372036854775808,81,0.0
5580,河北省,唐山市遵化市团瓢庄乡洪水川村,遵化市团瓢庄乡洪水川村,1302812070018,2016-05-16 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,92,0.0
5581,河北省,衡水市深州市深州镇北四王村,深州市深州镇北四王村,1311821010001,2016-05-23 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,85,0.0
5582,山东省,德州市武城县郝王庄镇邱王庄村,武城县郝王庄镇邱王庄村,3714281040004,2016-05-16 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,92,0.0
5583,陕西省,咸阳市乾县薛录镇新兴村,乾县薛录镇新兴村,6104241010001,2016-05-16 00:00:00,,长安银行,0,0.0,\N,-9223372036854775808,92,0.0
5584,山东省,德州市武城县郝王庄镇仁德庄村,武城县郝王庄镇仁德庄村,3714281040005,2016-05-16 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,92,0.0
5585,山东省,烟台市招远市温泉街道横掌史家村,招远市温泉街道横掌史家村,3706850040007,2016-05-16 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,92,0.0
5586,河北省,石家庄市晋州市营里镇南位家口村,晋州市营里镇南位家口村,1301831020016,2016-05-16 00:00:00,,张家口银行,0,0.0,\N,-9223372036854775808,92,0.0
5587,河北省,石家庄市晋州市营里镇北位家口村,晋州市营里镇北位家口村,1301831020017,2016-05-16 00:00:00,,张家口银行,0,0.0,\N,-9223372036854775808,92,0.0
5588,河北省,石家庄市晋州市总十庄镇射佛头村,晋州市总十庄镇射佛头村助农,1301831010011,2016-05-16 00:00:00,,张家口银行,0,0.0,\N,-9223372036854775808,92,0.0
5589,河北省,承德市隆化县章吉营乡共和村,隆化县章吉营乡共和村,1308252010008,2016-05-16 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,92,0.0
5590,山东省,淄博市临淄区朱台镇房家村,临淄区朱台镇房家村,3703051040001,2016-05-15 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,93,0.0
5591,四川省,德阳市绵竹市广济镇祈祥村,绵竹市广济镇祈祥村,5106831100001,2016-05-16 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,92,0.0
5592,陕西省,咸阳市杨凌区揉谷乡田西村,扶风县揉谷乡田西村,6103242010008,2016-05-17 00:00:00,,长安银行,95,1478921.9,15567.59895,-9223372036854775808,91,147.89219
5593,湖南省,长沙市浏阳市北盛镇乌龙社区,浏阳市北盛镇乌龙社区,4301811180002,2016-05-17 00:00:00,,长沙银行,0,0.0,\N,-9223372036854775808,91,0.0
5594,河北省,石家庄市正定县南牛乡东邢家庄村,正定县南牛乡东邢家庄村平安银行,1301232000014,2016-05-25 00:00:00,,平安银行,0,0.0,\N,-9223372036854775808,83,0.0
5595,四川省,资阳市雁江区宝台镇富凉村,雁江区宝台镇富凉村,5120021020003,2016-05-17 00:00:00,,中国银行,1,110.03,110.03,-9223372036854775808,91,0.011003
5596,四川省,绵阳市三台县前锋镇杨五沟村,三台县前锋镇杨五沟村,5107221280001,2016-05-30 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,78,0.0
5597,陕西省,宝鸡市眉县横渠镇红祥村,眉县横渠镇红祥村,6103261010001,2016-05-18 00:00:00,,长安银行,0,0.0,\N,-9223372036854775808,90,0.0
5598,河北省,保定市定州市庞村镇大西丈村,定州市庞村镇大西丈村,1306821020002,2016-05-17 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,91,0.0
5599,河北省,保定市定州市北城区街道办事处东关社区,定州市北城区街道办事处东关社区,1306820020005,2016-05-27 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,81,0.0
5600,河北省,唐山市遵化市汤泉满族乡袁果庄村,遵化市汤泉满族乡袁果庄村,1302812040002,2016-05-19 00:00:00,,中国银行,1322,110000.0,83.207262,-9223372036854775808,89,11.0
5601,河北省,唐山市丰润区丰润镇西那母庄一村,丰润区丰润镇西那母庄一村,1302081000021,2016-05-11 00:00:00,,中国银行,1940,420000.0,216.494845,-9223372036854775808,97,42.0
5602,河北省,唐山市丰润区老庄子镇老庄子村,丰润区老庄子镇老庄子村,1302081010001,2016-05-17 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,91,0.0
5603,山东省,临沂市平邑县平邑镇东张庄村,平邑县平邑镇东张庄村,3713261000003,2016-05-17 00:00:00,,中国银行,2,14799.32,7399.66,-9223372036854775808,91,1.479932
5604,山东省,临沂市费县新庄镇太和村,费县新庄镇太和村,3713251080001,2016-05-17 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,91,0.0
5605,山东省,临沂市平邑县平邑镇颛臾二村,平邑县平邑镇颛臾二村,3713261000004,2016-05-17 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,91,0.0
5606,河北省,石家庄市无极县东侯坊乡南马村,无极县东侯坊乡南马村,1301302020012,2016-05-17 00:00:00,,张家口银行,82,874367.89,10663.02305,-9223372036854775808,91,87.436789
5607,河北省,石家庄市无极县里城道乡周家庄村,无极县里城道乡周家庄村,1301302030006,2016-05-17 00:00:00,,张家口银行,15,141034.4,9402.293333,-9223372036854775808,91,14.10344
5608,河北省,唐山市乐亭县汀流河镇杨各庄村,乐亭县汀流河镇杨各庄村,1302251070003,2016-05-14 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,94,0.0
5609,河北省,石家庄市元氏县槐阳镇王全口村,元氏县槐阳镇王全口村,1301321000012,2016-05-18 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,90,0.0
5610,河北省,衡水市冀州市周村镇南小寨村,冀州市北漳淮乡南小寨村,1311811040021,2016-05-26 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,82,0.0
5611,河北省,石家庄市正定县南牛乡曹村,正定县南牛乡曹村,1301232000015,2016-05-17 00:00:00,,平安银行,0,0.0,\N,-9223372036854775808,91,0.0
5612,河南省,安阳市滑县留固镇小寨村,滑县留固镇小寨村,4105261030001,2016-05-11 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,97,0.0
5613,河北省,石家庄市晋州市总十庄镇孔目庄村,晋州市总十庄镇孔目庄村张行,1301831010012,2016-05-18 00:00:00,,张家口银行,0,0.0,\N,-9223372036854775808,90,0.0
5614,湖南省,长沙市浏阳市金刚镇沙螺村,浏阳市金刚镇沙螺村,4301811110001,2016-05-18 00:00:00,,长沙银行,0,0.0,\N,-9223372036854775808,90,0.0
5615,湖南省,长沙市浏阳市金刚镇南岳村,浏阳市金刚镇南岳村,4301811110002,2016-05-18 00:00:00,,长沙银行,0,0.0,\N,-9223372036854775808,90,0.0
5616,湖南省,常德市临澧县烽火乡观音庵村,临澧县烽火乡观音庵村,4307242040001,2016-05-18 00:00:00,,长沙银行,0,0.0,\N,-9223372036854775808,90,0.0
5617,河北省,石家庄市晋州市营里镇宋家庄村,晋州市营里镇宋家庄村,1301831020018,2016-05-18 00:00:00,,张家口银行,4,44000.0,11000,-9223372036854775808,90,4.4
5618,四川省,达州市开江县普安镇筒车辅村,开江县普安镇筒车辅村,5117231010004,2016-05-23 00:00:00,,中国银行,1,38235.09,38235.09,-9223372036854775808,85,3.823509
5619,河北省,保定市定州市南城区街道办事处仝家庄村,定州市南城区街道办事处仝家庄村,1306820010002,2016-05-18 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,90,0.0
5620,陕西省,宝鸡市扶风县段家镇昝樊村,扶风县段家镇昝樊村,6103241040001,2016-05-18 00:00:00,,长安银行,0,0.0,\N,-9223372036854775808,90,0.0
5621,陕西省,宝鸡市扶风县段家镇辛李村,扶风县段家镇辛李村,6103241040002,2016-05-18 00:00:00,,长安银行,109,1303703.83,11960.5856,-9223372036854775808,90,130.370383
5622,山东省,临沂市平邑县仲村镇岐山庄村,平邑县仲村镇岐山庄村,3713261010015,2016-05-18 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,90,0.0
5623,山东省,临沂市平邑县仲村镇东流庄村,平邑县仲村镇东流庄村,3713261010016,2016-05-18 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,90,0.0
5624,山东省,临沂市平邑县地方镇西金池村,平邑县地方镇西金池村,3713261060009,2016-05-18 00:00:00,,中国银行,1,11.15,11.15,-9223372036854775808,90,0.001115
5625,山东省,临沂市平邑县柏林镇固城村,平邑县柏林镇固城村,3713261040008,2016-05-18 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,90,0.0
5626,山东省,临沂市临沭县临沭镇周庄,临沭县临沭镇周庄,3713291000002,2016-05-18 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,90,0.0
5627,河北省,保定市定州市息冢乡东王郝村,定州市息冢乡东王郝村,1306822070004,2016-05-18 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,90,0.0
5628,河北省,保定市定州市高蓬镇小章村,定州市高蓬镇小章村,1306821090005,2016-05-18 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,90,0.0
5629,四川省,成都市温江区寿安镇复兴社区,成都市温江区金马镇同福社区助农取款服务点,5101151060002,2016-05-17 00:00:00,,中国银行,42,55015.7,1309.897619,-9223372036854775808,91,5.50157
5630,河北省,石家庄市晋州市营里镇张十字庄村,晋州市营里镇张十字庄村助农,1301831020019,2016-05-18 00:00:00,,张家口银行,6,75442.0,12573.66667,-9223372036854775808,90,7.5442
5631,河北省,衡水市冀州市小寨乡东兴村,冀州市小寨乡东兴村,1311812030089,2016-05-25 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,83,0.0
5632,河北省,沧州市东光县连镇镇刘庄村,东光县连镇镇刘庄,1309231010025,2016-05-28 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,80,0.0
5633,山东省,聊城市东昌府区北城街道办事处范庄村,聊城经济开发区北城街道办事处范庄村,3715020080007,2016-05-19 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,89,0.0
5634,河北省,沧州市东光县龙王李乡侯梦吉村,东光县龙王李乡侯梦吉村,1309232000012,2016-05-28 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,80,0.0
5635,河北省,保定市定州市留早镇高就村,定州市留早镇高就村,1306821000004,2016-08-09 00:00:00,,定州市农村信用合作联社,0,0.0,\N,-9223372036854775808,7,0.0
5636,河北省,唐山市遵化市新店子镇思恭庄一村,遵化市新店子镇思恭庄一村,1302811050012,2016-05-19 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,89,0.0
5637,山东省,临沂市平邑县地方镇利沟村,平邑县地方镇利沟村,3713261060010,2016-05-19 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,89,0.0
5638,河北省,唐山市遵化市新店子镇王迷寨村,遵化市新店子镇王迷寨村,1302811050013,2016-05-19 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,89,0.0
5639,河北省,唐山市遵化市新店子镇魏家井村,遵化市新店子镇魏家井村,1302811050014,2016-05-19 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,89,0.0
5640,山东省,临沂市平邑县仲村镇仲村双合村,平邑县仲村镇仲村双合村,3713261010017,2016-05-19 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,89,0.0
5641,河北省,唐山市遵化市新店子镇大老峪一村,遵化市新店子镇大老峪一村,1302811050015,2016-05-19 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,89,0.0
5642,河北省,唐山市遵化市新店子镇东南宅村,遵化市新店子镇东南宅村,1302811050016,2016-05-19 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,89,0.0
5643,河北省,唐山市丰南区小集镇西纪各庄村,丰南区小集镇西纪各庄村,1302071030022,2016-05-31 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,77,0.0
5644,河北省,衡水市冀州市冀州镇焦杨村,冀州市冀州镇焦杨村,1311811000025,2016-05-23 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,85,0.0
5645,陕西省,咸阳市杨凌区揉谷乡白龙村,扶风县揉谷乡白龙村,6103242010009,2016-05-20 00:00:00,,长安银行,6,9100.02,1516.67,-9223372036854775808,88,0.910002
5646,陕西省,咸阳市杨凌区杨村乡下川口村,杨凌区杨村乡下川口村,6104032010002,2016-05-20 00:00:00,,长安银行,4,68191.74,17047.935,-9223372036854775808,88,6.819174
5647,陕西省,汉中市城固县沙河营镇刘家乡村,城固县沙河营镇刘家乡村,6107221020001,2016-05-20 00:00:00,,长安银行,0,0.0,\N,-9223372036854775808,88,0.0
5648,陕西省,宝鸡市岐山县曹家镇三塬村,岐山县曹家镇三塬村,6103231100001,2016-05-21 00:00:00,,长安银行,100,147319.24,1473.1924,-9223372036854775808,87,14.731924
