站点地址,站点名称,站点编号,NODE_PARTY_ID,站点加盟日期,银行业务签约日期,签约银行,站点卡数,站点余额,卡均余额,村名,户数,总人口数,标签
河北省衡水市枣强县张秀屯乡北卷子村,枣强县张秀屯乡北卷子村,1.31E+12,1000039193,2016/2/29 0:00,2016/2/23 0:00,中国银行,18,10000,555.555556,北卷子村,780,2800,正式运营
河北省唐山市遵化市东新庄镇,遵化市东新庄镇小马坊,1.30E+12,1000039203,2016/5/28 0:00,2016/5/28 0:00,中国银行,0,0,\N,小马坊,500,2000,无数据
山东省青岛市胶南市泊里镇周村,胶南市泊里镇周村2站,3.70E+12,1000039205,2016/2/24 0:00,2016/2/24 0:00,中国银行,0,0,\N,周村,263,1000,无数据
河北省石家庄市赵县赵州镇赵家庄村,赵县赵州镇赵家庄村平安,1.30E+12,1000039207,2016/3/3 0:00,2016/4/28 0:00,平安银行,0,0,\N,赵家庄村,300,2000,无数据
河北省唐山市丰南区柳树瞿阝镇西河三村,丰南区柳树瞿阝镇西河三村,1.30E+12,1000039215,2016/3/4 0:00,2016/3/29 0:00,中国银行,3025,1700000,561.983471,西河三村,3000,11000,正式运营
山东省潍坊市寿光市大家洼街道办事处新兴村,寿光市大家洼街道办事处新兴村,3.71E+12,1000039218,2016/3/4 0:00,2016/3/4 0:00,工商银行,0,0,\N,新兴村,187,871,无数据
山东省潍坊市寿光市大家洼街道办事处太平庄子社区,寿光市大家洼街道办事处太平庄子二战社区,3.71E+12,1000039222,2016/3/4 0:00,2016/3/4 0:00,工商银行,575,3773108.06,6561.927061,太平庄子社区,186,980,其他
河北省衡水市枣强县大营镇西杨庄村,枣强县大营镇西杨庄村一站,1.31E+12,1000039228,2016/2/22 0:00,2016/2/22 0:00,中国银行,122,430000,3524.590164,西杨庄村,400,1500,正式运营
山东省烟台市莱州市城港路街道朱旺村,莱州市城港路街道朱旺村雄鹰橡胶,3.71E+12,1000039230,2016/3/3 0:00,2016/3/3 0:00,中国银行,0,0,\N,朱旺村,300,1000,无数据
山东省烟台市龙口市东江镇南山,龙口市东江镇南山,3.71E+12,1000039234,2016/3/4 0:00,2016/3/4 0:00,中国银行,0,0,\N,南山,400,1600,无数据
山东省烟台市龙口市东江镇,龙口市东江镇南山小区51号,3.71E+12,1000039236,2016/3/4 0:00,2016/3/4 0:00,中国银行,0,0,\N,南山小区51号,300,900,无数据
山东省烟台市莱州市沙河镇海郑村,莱州市沙河镇海郑村,3.71E+12,1000039240,2016/3/3 0:00,2016/3/3 0:00,中国银行,0,0,\N,海郑村,400,1200,无数据
河北省衡水市枣强县大营镇后油故村,枣强县大营镇后油故村,1.31E+12,1000039250,2016/2/26 0:00,2016/5/13 0:00,中国银行,0,0,\N,后油故村,286,1250,无数据
四川省资阳市雁江区保和镇晏家坝村,雁江区保和镇晏家坝村,5.12E+12,1000039252,2016/3/4 0:00,2016/3/8 0:00,中国银行,210,1273372.85,6063.680238,晏家坝村,600,3000,正式运营
河北省石家庄市元氏县黑水河乡三道坡村,元氏县黑水河乡三道坡村,1.30E+12,1000039262,2016/3/5 0:00,2016/3/18 0:00,平安银行,0,0,\N,三道坡村,350,1400,无数据
河北省石家庄市赵县谢庄乡大马圈村,赵县谢庄乡大马圈村平安,1.30E+12,1000039264,2016/3/6 0:00,2016/5/17 0:00,平安银行,43,127358.48,2961.825116,大马圈村,300,1200,正式运营
四川省广元市剑阁县下寺镇清江社区,剑阁县下寺镇清江社区,5.11E+12,1000039298,2016/3/7 0:00,2016/3/7 0:00,中国银行,18,0.01,0.000556,清江社区,700,1500,正式运营
河北省石家庄市元氏县马村乡张掖三队村,元氏县马村乡张掖三队村,1.30E+12,1000039310,2016/3/8 0:00,2016/3/8 0:00,平安银行,1,0.1,0.1,张掖三队村,2000,8500,正式运营
河北省石家庄市辛集市辛集镇留双营村,辛集市辛集镇留双营村,1.30E+12,1000039314,2016/3/7 0:00,2016/3/7 0:00,张家口银行,24,397532.82,16563.8675,留双营村,380,2000,正式运营
河北省石家庄市辛集市新垒头镇孤庄村,辛集市新垒头镇孤庄村张行,1.30E+12,1000039316,2016/3/7 0:00,2016/3/7 0:00,张家口银行,3,96000,32000,孤庄村,350,1600,正式运营
湖南省长沙市宁乡县菁华铺乡嶂山村,宁乡县菁华铺乡嶂山村,4.30E+12,1000039324,2016/3/10 0:00,2016/3/21 0:00,长沙银行,0,0,\N,嶂山村,2000,8000,无数据
四川省达州市宣汉县柳池乡柳坪村,宣汉县柳池乡柳坪村,5.12E+12,1000039336,2016/3/10 0:00,2016/3/10 0:00,中国银行,23,43085.38,1873.277391,柳坪村,1200,4000,正式运营
河北省石家庄市藁城市九门回族乡只都村,藁城市九门回族乡只都村张家口银行,1.30E+12,1000039338,2016/3/8 0:00,2016/1/22 0:00,张家口银行,133,2070600,15568.42105,只都村,1000,5000,正式运营
河北省石家庄市无极县北苏镇寺下村,无极县北苏镇寺下村,1.30E+12,1000039340,2016/5/25 0:00,2016/5/25 0:00,张家口银行,5,78650,15730,寺下村,700,2800,正式运营
河北省石家庄市元氏县赵同乡高家庄村,元氏县赵同乡高家庄村,1.30E+12,1000039342,2016/3/8 0:00,2016/3/8 0:00,平安银行,0,0,\N,高家庄村,300,1000,无数据
山东省烟台市福山区清洋街道城西,福山区清洋街道城西,3.71E+12,1000039346,2016/3/8 0:00,2016/3/4 0:00,中国银行,0,0,\N,城西,700,2200,无数据
河北省石家庄市藁城市张家庄镇小慈邑村,藁城市张家庄镇小慈邑村张家口银行,1.30E+12,1000039348,2016/1/22 0:00,2016/1/22 0:00,张家口银行,7,32000,4571.428571,小慈邑村,800,3000,正式运营
河北省唐山市丰南区尖字沽乡望马泊大街村,丰南区尖字沽乡望马泊大街村宝发小麦合作社,1.30E+12,1000039354,2016/3/9 0:00,2016/3/9 0:00,中国银行,59,470000,7966.101695,望马泊大街村,5000,1000,正式运营
河北省唐山市遵化市崔家庄乡西小寨村,遵化市崔家庄乡西小寨村,1.30E+12,1000039356,2016/3/9 0:00,2016/3/5 0:00,中国银行,1633,1390000,851.194121,西小寨村,500,2000,正式运营
河北省唐山市遵化市西下营满族乡郝各庄村,遵化市西下营满族乡郝各庄村,1.30E+12,1000039362,2016/3/9 0:00,2016/3/7 0:00,中国银行,2087,110000,52.707235,郝各庄村,700,2450,正式运营
山东省潍坊市安丘市景芝镇永合村,安丘市景芝镇永合村,3.71E+12,1000039364,2016/3/9 0:00,2016/3/9 0:00,工商银行,0,0,\N,永合村,321,1467,无数据
河北省唐山市遵化市西下营满族乡桃园村,遵化市西下营满族乡桃园村,1.30E+12,1000039366,2016/3/9 0:00,2016/3/6 0:00,中国银行,1020,30000,29.411765,桃园村,350,1200,正式运营
河北省石家庄市赵县谢庄乡南龙化村,赵县谢庄乡南龙化村,1.30E+12,1000039368,2016/3/9 0:00,2016/6/17 0:00,平安银行,0,0,\N,南龙化村,850,3000,无数据
河北省唐山市遵化市西下营满族乡西下营东沟村,遵化市西下营满族乡西下营东沟村,1.30E+12,1000039370,2016/3/9 0:00,2016/3/6 0:00,中国银行,1634,120000,73.439412,西下营东沟村,500,2200,正式运营
河北省承德市滦平县长山峪镇安子岭村,滦平县长山峪镇安子岭村（金融）,1.31E+12,1000039382,2016/5/13 0:00,2016/5/13 0:00,中国银行,0,0,\N,安子岭村,560,1870,无数据
河北省石家庄市元氏县东张乡东正村,元氏县东张乡东正村中行,1.30E+12,1000039392,2016/3/9 0:00,2016/3/9 0:00,中国银行,0,0,\N,东正村,2000,8000,无数据
河北省唐山市遵化市堡子店镇大曹各寨村,遵化市堡子店镇大曹各寨村,1.30E+12,1000039398,2016/3/9 0:00,2016/3/17 0:00,中国银行,1241,30000,24.174053,大曹各寨村,400,1600,正式运营
河北省唐山市遵化市堡子店镇纪各庄村,遵化市堡子店镇纪各庄村,1.30E+12,1000039400,2016/3/9 0:00,2016/3/12 0:00,中国银行,2085,200000,95.923261,纪各庄村,720,2690,正式运营
河北省唐山市遵化市娘娘庄乡下峪村,遵化市娘娘庄乡下峪村,1.30E+12,1000039402,2016/3/9 0:00,2016/3/21 0:00,中国银行,2416,270000,111.754967,下峪村,520,2160,正式运营
河北省唐山市遵化市东新庄镇小马坊村,遵化市东新庄镇小马坊村,1.30E+12,1000039404,2016/3/9 0:00,2016/3/10 0:00,中国银行,1634,110000,67.319461,小马坊村,500,2160,正式运营
河北省唐山市遵化市西留村乡朱山庄村,遵化市西留村乡朱山庄村,1.30E+12,1000039406,2016/3/9 0:00,2016/3/9 0:00,中国银行,1145,510000,445.414847,朱山庄村,425,1383,正式运营
河北省唐山市遵化市苏家洼镇上港村,遵化市苏家洼镇上港村,1.30E+12,1000039410,2016/3/10 0:00,2016/3/12 0:00,中国银行,817,50000,61.19951,上港村,400,1360,正式运营
河北省唐山市遵化市崔家庄乡黄台村,遵化市崔家庄乡黄台村,1.30E+12,1000039419,2016/3/10 0:00,2016/3/21 0:00,中国银行,0,0,\N,黄台村,600,2200,无数据
河北省唐山市遵化市崔家庄乡东二十里铺村,遵化市崔家庄乡东二十里铺村,1.30E+12,1000039421,2016/3/10 0:00,2016/3/5 0:00,中国银行,1796,1450000,807.349666,东二十里铺村,500,1600,正式运营
河北省唐山市遵化市崔家庄乡西纪各庄村,遵化市崔家庄乡西纪各庄村,1.30E+12,1000039423,2016/3/10 0:00,2016/3/14 0:00,中国银行,1749,1510000,863.350486,西纪各庄村,300,1000,正式运营
四川省达州市开江县普安镇东岳村,开江县普安镇东岳村,5.12E+12,1000039427,2016/3/10 0:00,2016/3/10 0:00,中国银行,97,262309.99,2704.226701,东岳村,800,2600,正式运营
陕西省汉中市南郑县梁山镇南寨村,南郑县梁山镇南寨村,6.11E+12,1000039429,2016/4/28 0:00,2016/4/26 0:00,长安银行,0,0,\N,南寨村,700,2400,无数据
河北省唐山市遵化市崔家庄乡小良屯村,遵化市崔家庄乡小良屯村,1.30E+12,1000039431,2016/3/10 0:00,2016/3/4 0:00,中国银行,0,0,\N,小良屯村,500,1600,无数据
河北省石家庄市赵县范庄镇孝友村,赵县范庄镇孝友村,1.30E+12,1000039433,2016/3/10 0:00,2016/4/28 0:00,平安银行,168,1902615.87,11325.09446,孝友村,4000,900,正式运营
四川省成都市温江区和盛镇东宫寺社区,温江区和盛镇东宫寺社区,5.10E+12,1000039437,2016/3/10 0:00,2016/3/10 0:00,中国银行,0,0,\N,东宫寺社区,528,1600,无数据
山东省烟台市栖霞市蛇窝泊镇牟家疃村,栖霞市蛇窝泊镇牟家疃村,3.71E+12,1000039441,2016/3/10 0:00,2016/3/10 0:00,中国银行,3,3300066.93,1100022.31,牟家疃村,300,1000,企业
四川省广元市利州区大石镇大石村,利州区大石镇大石村,5.11E+12,1000039445,2016/3/10 0:00,2016/3/10 0:00,中国银行,0,0,\N,大石村,5000,20000,无数据
河北省唐山市迁西县三屯营镇井泉村,迁西县三屯营镇井泉村,1.30E+12,1000039447,2016/3/16 0:00,2016/3/16 0:00,中国银行,1,10000,10000,井泉村,400,1500,正式运营
山东省烟台市龙口市东江镇九北村,龙口市东江镇九北村,3.71E+12,1000039449,2016/3/11 0:00,2016/3/11 0:00,中国银行,10,38136000.84,3813600.084,九北村,300,1000,正式运营
河北省唐山市迁安市大五里乡大五里村,迁安市大五里乡大五里村,1.30E+12,1000039451,2016/3/11 0:00,2016/4/10 0:00,中国银行,110,10000,90.909091,大五里村,600,2000,正式运营
河北省唐山市遵化市建明镇傅家城一村,遵化市建明镇傅家城一村,1.30E+12,1000039453,2016/3/11 0:00,2016/3/11 0:00,中国银行,1262,1010000,800.316957,傅家城一村,400,1600,正式运营
河北省唐山市遵化市东新庄镇北营村,遵化市东新庄镇北营村,1.30E+12,1000039455,2016/3/11 0:00,2016/3/14 0:00,中国银行,1374,80000,58.224163,北营村,420,1600,正式运营
河北省唐山市遵化市建明镇鸿鸭屯村,遵化市建明镇鸿鸭屯村,1.30E+12,1000039461,2016/3/11 0:00,2016/3/12 0:00,中国银行,1231,80000,64.987815,鸿鸭屯村,500,1700,正式运营
河北省唐山市遵化市东新庄镇南营村,遵化市东新庄镇南营村,1.30E+12,1000039467,2016/3/11 0:00,2016/3/14 0:00,中国银行,2829,470000,166.136444,南营村,900,3323,正式运营
河北省唐山市遵化市东新庄镇后稻地村,遵化市东新庄镇后稻地村,1.30E+12,1000039471,2016/3/11 0:00,2016/3/26 0:00,中国银行,995,240000,241.20603,后稻地村,560,1800,正式运营
河北省唐山市迁安市杨各庄镇徐流营村,迁安市杨各庄镇徐流营村,1.30E+12,1000039473,2016/3/11 0:00,2016/4/10 0:00,中国银行,118,160000,1355.932203,徐流营村,600,2100,正式运营
河北省唐山市遵化市东新庄镇南岗村,遵化市东新庄镇南岗村,1.30E+12,1000039477,2016/3/11 0:00,2016/3/26 0:00,中国银行,1341,440000,328.113348,南岗村,396,1590,正式运营
河北省唐山市遵化市候家寨乡秋科峪村,遵化市候家寨乡秋科峪村,1.30E+12,1000039479,2016/3/11 0:00,2016/6/14 0:00,中国银行,810,50000,61.728395,秋科峪村,500,1600,正式运营
河北省石家庄市赵县范庄镇南花邱村,赵县范庄镇南花邱村,1.30E+12,1000039483,2016/3/11 0:00,2016/5/17 0:00,平安银行,101,2427824.8,24037.86931,南花邱村,500,1800,正式运营
山东省烟台市龙口市东江镇大冯家村,龙口市东江镇大冯家村（邢）,3.71E+12,1000039487,2016/3/11 0:00,2016/3/11 0:00,中国银行,0,0,\N,大冯家村,400,800,无数据
河北省唐山市遵化市西三里乡下府村,遵化市西三里乡下府村,1.30E+12,1000039489,2016/3/11 0:00,2016/3/17 0:00,中国银行,935,240000,256.684492,下府村,1200,300,正式运营
河北省唐山市遵化市苏家洼镇般若院村,遵化市苏家洼镇般若院村,1.30E+12,1000039491,2016/3/11 0:00,2016/3/26 0:00,中国银行,1343,60000,44.676098,般若院村,400,1600,正式运营
山东省烟台市海阳市辛安镇卓格庄村,海阳市辛安镇卓格庄村（西八里）,3.71E+12,1000039493,2016/3/11 0:00,2016/3/11 0:00,中国银行,431,1340721.26,3110.722181,卓格庄村,400,900,正式运营
河北省唐山市遵化市苏家洼镇北十里铺村,遵化市苏家洼镇北十里铺村,1.30E+12,1000039495,2016/3/11 0:00,2016/3/19 0:00,中国银行,1533,90000,58.708415,北十里铺村,500,1700,正式运营
四川省达州市渠县丰乐乡黎乐村,渠县丰乐乡黎乐村,5.12E+12,1000039499,2016/3/11 0:00,2016/3/11 0:00,中国银行,139,542999.73,3906.472878,黎乐村,2300,9000,正式运营
河北省唐山市遵化市苏家洼镇沈家庄村,遵化市苏家洼镇沈家庄村,1.30E+12,1000039501,2016/3/11 0:00,2016/3/26 0:00,中国银行,2205,120000,54.421769,沈家庄村,186,776,正式运营
河北省唐山市遵化市西三里乡老峰沟村,遵化市西三里乡老峰沟村,1.30E+12,1000039503,2016/3/11 0:00,2016/3/26 0:00,中国银行,486,10000,20.576132,老峰沟村,600,2010,正式运营
河北省唐山市玉田县杨家板桥镇玉船窝村,玉田县杨家板桥镇玉船窝村,1.30E+12,1000039509,2016/3/11 0:00,2016/2/4 0:00,中国银行,39,1310000,33589.74359,玉船窝村,300,1500,正式运营
河北省唐山市玉田县石臼窝镇毕庄子村,玉田县石臼窝镇毕庄子村,1.30E+12,1000039511,2016/3/11 0:00,2016/1/7 0:00,中国银行,29,950000,32758.62069,毕庄子村,300,1500,正式运营
河北省唐山市玉田县玉田镇曹定府村,玉田县玉田镇曹定府村,1.30E+12,1000039513,2016/3/11 0:00,2016/1/13 0:00,中国银行,3,270000,90000,曹定府村,300,1500,正式运营
河北省唐山市玉田县大安镇小庞各庄村,玉田县大安镇小庞各庄村,1.30E+12,1000039517,2016/3/11 0:00,2016/2/3 0:00,中国银行,254,1360000,5354.330709,小庞各庄村,300,1500,正式运营
河北省唐山市迁安市大崔庄镇大庄村,迁安市大崔庄镇大庄村,1.30E+12,1000039519,2016/3/11 0:00,2016/3/11 0:00,中国银行,109,50000,458.715596,大庄村,300,1100,非正式运营
山东省烟台市莱州市永安路街道前北流,莱州市永安路街道前北流,3.71E+12,1000039521,2016/3/11 0:00,2016/3/11 0:00,中国银行,0,0,\N,前北流,200,700,无数据
山东省烟台市福山区大季家街道(烟台开发区)大季家,福山区大季家街道(烟台开发区)大季家,3.71E+12,1000039523,2016/3/11 0:00,2016/3/11 0:00,中国银行,0,0,\N,大季家,600,1500,无数据
山东省烟台市莱州市城港路街道,莱州市城港路街道云峰路北首东侧488号（美忠石油器材公司）,3.71E+12,1000039531,2016/3/11 0:00,2016/3/11 0:00,中国银行,0,0,\N,云峰路北首东侧488号（美忠石油器材公司）,500,2000,无数据
河北省唐山市迁安市闫家店乡隔滦河村,迁安市闫家店乡隔滦河村,1.30E+12,1000039545,2016/3/11 0:00,2016/3/21 0:00,中国银行,281,30000,106.761566,隔滦河村,500,2000,正式运营
河北省唐山市玉田县杨家套乡,玉田县杨家套乡马家村,1.30E+12,1000039565,2016/3/11 0:00,2016/1/3 0:00,中国银行,61,3460000,56721.31148,马家村,300,1500,正式运营
河北省唐山市玉田县郭家屯乡,玉田县郭家屯乡小狼虎庄村,1.30E+12,1000039567,2016/3/11 0:00,2016/2/3 0:00,中国银行,0,740000,\N,小狼虎庄村,300,1500,正式运营
四川省广元市利州区东坝街道办事处万源村,利州区东坝街道办事处万源村,5.11E+12,1000039569,2016/3/11 0:00,2016/3/11 0:00,中国银行,16,736314,46019.625,万源村,2000,5000,正式运营
山东省烟台市莱州市永安路街道,莱州市永安路街道瑞滨机械,3.71E+12,1000039571,2016/3/12 0:00,2016/3/11 0:00,中国银行,0,0,\N,瑞滨机械,300,1000,无数据
河北省石家庄市栾城县冶河镇油通村,栾城县冶河镇油通村,1.30E+12,1000039589,2016/3/12 0:00,2016/3/12 0:00,张家口银行,0,0,\N,油通村,450,2000,无数据
山东省聊城市高唐县琉璃寺镇琉璃寺村,聊城高唐县琉璃寺镇琉璃寺村,3.72E+12,1000039591,2016/3/13 0:00,2016/3/13 0:00,中国银行,4,1255055.77,313763.9425,琉璃寺村,400,2000,正式运营
河北省唐山市遵化市东旧寨镇范家岭村,遵化市东旧寨镇范家岭村,1.30E+12,1000039595,2016/3/13 0:00,2016/3/13 0:00,中国银行,610,30000,49.180328,范家岭村,200,800,正式运营
河北省唐山市遵化市地北头镇地北头村,遵化市地北头镇地北头村,1.30E+12,1000039597,2016/3/13 0:00,2016/3/26 0:00,中国银行,1721,40000,23.242301,地北头村,1000,2670,正式运营
河北省唐山市遵化市东陵满族乡南新城二村,遵化市东陵满族乡南新城一村,1.30E+12,1000039599,2016/3/13 0:00,2016/3/13 0:00,中国银行,795,80000,100.628931,南新城二村,320,3000,正式运营
河北省唐山市遵化市铁厂镇铁厂村,遵化市铁厂镇铁厂村,1.30E+12,1000039601,2016/3/13 0:00,2016/3/13 0:00,中国银行,2078,130000,62.560154,铁厂村,1304,4042,正式运营
河北省唐山市遵化市东旧寨镇杨庄村,遵化市东旧寨镇杨庄村,1.30E+12,1000039603,2016/3/13 0:00,2016/3/13 0:00,中国银行,1001,530000,529.470529,杨庄村,300,1000,正式运营
河北省唐山市遵化市地北头镇鲁东峪村,遵化市地北头镇鲁东峪村,1.30E+12,1000039605,2016/3/13 0:00,2016/3/26 0:00,中国银行,1516,60000,39.577836,鲁东峪村,700,2400,正式运营
河北省唐山市遵化市东旧寨镇七户村,遵化市东旧寨镇七户村,1.30E+12,1000039607,2016/3/13 0:00,2016/3/13 0:00,中国银行,773,100000,129.366106,七户村,300,1100,正式运营
